id	reason
754	"There was no information given about the people I was asked to have an opinion about, so I was neutral."
755	"If someone says they disapprove of something, they generally do not do it themselves. This, of course, is not a guarantee but can be a leading factor in trusting someone."
756	Gut feeling
757	trusting
758	"I generally trust people until they give me a reason not to, but I have to get to know someone before I decide if I like them."
759	"Based on having met many people in my life, though there are many more to meet. Pertaining to the cheating and faithfulness in relationship question- personal experience. For the others, I guessed accordingly."
760	I based my judgements off the fact that I didn't know anything about them.
761	"thought about how individuals who express disaprroval would have some sensitivity to not perpetrate - however, it's true that they could just be about to bad mouth someone."
762	Just based on gut reaction and reading of the situation. I guess I also tried to find similarities between the characters and people that I know.
763	"Since most people disapproved of those bad actions, and expressed their disapproval, I was more likely to trust them."
764	I made judgments based on the people are telling me.
765	I thought a lot about the context in which the discussion is being had. I also thought about what type of person would take it upon themselves to discuss the actions of others in those particular contexts.
766	I felt I didn't have enough information to judge people.
767	I based my responses on how I felt about the questions.
768	Based on what people said- I'm very trustig. 
769	"Based on trust, in a way, of what was disclosed to me."
770	"I didn't know if I could trust most of them, the working on projects one I based on experience"
771	"made it on overall experiences in my lifetime, however it seemed as though the study is trying to determine if people fall for insinuations.  What I mean by this is if there are two people that are being compared one person stating that they don't participate in a certain activity can automatically prompt the observing individual to assume that the other individual participates in that activity.  For instance one time when I was younger I was working a very low level job at a warehouse and supervisor was assigning me and another gentleman a task.  The other gentleman was obviously over a different socioeconomic bracket than myself and was not educated.  The supervisor didn't seem to have a high level of confidence and it was obvious that this gentleman I was working with was able to detect this.  He later said to this gentleman ""I don't care what they say about you, I like you"".  My immediate thought was that this supervisor is going to assume that I badmouthed him just based on that comment.  Later that day I was terminated.  I will never forget that situation and I always labeled it a prison like tactic."
772	"None of the characters were ones about whom I have any information. I generally put everyone on a clean slate if I don't know them yet, so pretty much all my answers were in the center. I have been accused of making excuses for people far more times than I have been told I am gossipy or judgemental, so I don't know if I am normal in this regard."
773	"Since I had very little knowledge about the characters of these stories, I didn't want to form hasty opinions."
774	based on how people that I know personally would react
775	I made my judgments based on the scenarios.
776	Just on instict of people I enctour with..
777	"The questions were about people who I was told nothing about, so I was inclined to just be neutral on each question."
778	If I knew nothing about the people and had a conversation with the other subject in the scenario I really had little information to base an informative decision on about the second subject.
779	I went with my gut like I usually do
780	"I don't know these characters so I have no way of knowing whether to trust their statements. It is possible to say one thing and do another, so I would have to wait and see what each of the speakers do, not just what they say. As far as liking or disliking them, I start in the middle of the road, giving people the opportunity to be themselves and see me as myself before I make a decision about how we will relate to each other."
781	"How I would judge any person that I don't really know. I didn't know any of these people according to the scenarios, beyond being in a group with them. If I don't know anything about them I would want to give them the benefit of the doubt, but not trust them completely."
782	I think I chose the things that  I would want from people. 
783	"If I do not know someone I do not trust them. SO, I was easy to say I didn't trust the other persons' I didn't have a chance to talk to until proven otherwise."
784	"I try not to make judgments about people I just met or that are being talked about by someone else behind their back. I do not know the person, nor do I know the agenda of the one talking about the person. I genuinely try to come to my own opinion about someone via my own observations. "
785	"I mostly take people at face value, but that sports one... well, I've seen too many cases of someone taking the change to cheat when they get it.  So I'm less likely to believe an athlete who says they don't do drugs."
786	I figure the person I had a convo with was similar to the one i did not.
787	I used common sense as well as experiences that I acquired in everyday life.
788	based on what each person said about themselves and how willing they were to gossip about colleagues
789	It was difficult. In different situations announcing you do or don't do something is always a little fishy. There are those that announce because they're guilty and those who announce because they're innocent but fear people thinking they're guilty. I think the names of the people played some part. If I had a past history with a name in the study I tended to trust them according to my own person experience. 
790	I don't trust people that I not personal dealt with in the past.
791	using my gut
792	"I didn't let my discussions with one person sway my opinion of others.  As far as I know, I know very little about these people so I am not ready to make judgments about their trustworthiness."
793	
794	i knew almost nothing about the people being questioned about so i made no judgment
795	"Since they may be involved in something bad, I generally lose trust in them already. So I choose by not trusting them that much."
796	I made my judgements on the fact that I didn't know anything about either one of the people. I gave them more trust than not because they haven't done anything to make me not trust them. 
797	"It was very difficult because I knew nothing about the person I was rating, so I tried to imagine myself in the situation and how I would feel about someone I didn't know very well and didn't know what they were like for each situation."
798	"Some things, like cheating in a relationship, are a normal thing to talk about disliking.  Other things, like performance-enhancing drugs, are less likely to come up organically and therefore are more suspicious."
799	I made judgements based on how I would in real life. 
800	THIS SURVEY REALLY HASN'T GIVEN ME ANYTHING TO WORK WITH. THERE WAS A LACK OF IMFORMATION SO I COULD REALLY GIVE A GENERAL ANSWER ON THE PEOPLE THAT REALLY WASNT DISCRIBED.
801	I based my judgements on how much the characters knew about each other and the fact that the characters were very quick to emphasis the behavior that they don't approve of.
802	Based on the severity of the offense they were disapproving of
803	I generally trust people and there isn't much to go on in the scenarios.
804	Most of the scenarios involved moral choices that seemed obvious to me. Those who chose not to cheat or take performance-enhancing drugs were not much more trustworthy to me because those should be the obvious choice. I also took the setting into account. I'm likely to trust a teammate more than a classmate. A team implies more comraderie than a classroom setting.
805	If I knew nothing about a person how am I suppose to feel one way or another about them? I chose neutral options with the ones I didn't know.
806	"I decided that if you actually had to emphasize your disapproval of something, especially in a general conversation about the whole class or team or club and their possibilities of cheating, I'm probably not going to trust what you say."
807	I assumed they were trustworthy since there was nothing bad said about them.
808	"It's hard to judge someone that you do not know or talk to, and therefore I am indifferent to the one I did not speak with."
809	There wasn't any evidence that anyone of them cheated or took drugs or anything...but for me I just don't trust men..they have always cheated on me...but as for the girls they are trustworthy for the most part
810	"I just thought of people I come in contact with on a day to day basis and how many I've found to by lying. Also, I was thinking of the situations and just assessing the likelihood that they'd lie. "
